predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
A_BRITO_RCI,REDEDGE_POSITION,17,,,,
A_BRITO_RCI,REDEDGE_POSITION,18,,,,
A_BRITO_RCI,REDEDGE_POSITION,19,,,,
A_BRITO_RCI,REDEDGE_POSITION,20,,,,
A_BRITO_RCI,REDEDGE_POSITION,21,,,,
A_BRITO_RCI,REDEDGE_POSITION,22,,,,
A_BRITO_RCI,REDEDGE_POSITION,23,,,,
A_BRITO_RCI,REDEDGE_POSITION,24,,,,
A_BRITO_RCI,REDEDGE_POSITION,25,,,,
A_BRITO_RCI,REDEDGE_POSITION,26,,,,
A_BRITO_RCI,REDEDGE_POSITION,27,,,,
A_BRITO_RCI,REDEDGE_POSITION,28,,,,
A_BRITO_RCI,REDEDGE_POSITION,29,,,,
A_BRITO_RCI,REDEDGE_POSITION,30,,,,
A_BRITO_RCI,REDEDGE_POSITION,31,,,,
A_BRITO_RCI,REDEDGE_POSITION,32,,,,
A_BRITO_RCI,REDEDGE_POSITION,33,,,,
A_BRITO_RCI,REDEDGE_POSITION,34,,,,
A_BRITO_RCI,REDEDGE_POSITION,35,,,,
A_BRITO_RCI,REDEDGE_POSITION,36,,,,
A_BRITO_RCI,REDEDGE_POSITION,37,,,,
A_BRITO_RCI,REDEDGE_POSITION,38,,,,
A_BRITO_RCI,REDEDGE_POSITION,39,,,,
A_BRITO_RCI,REDEDGE_POSITION,40,,,,
A_BRITO_RCI,REDEDGE_POSITION,41,,,,
A_BRITO_RCI,REDEDGE_POSITION,42,,,,
A_BRITO_RCI,REDEDGE_POSITION,43,,,,
A_BRITO_RCI,REDEDGE_POSITION,44,,,,
A_BRITO_RCI,REDEDGE_POSITION,45,,,,
A_BRITO_RCI,REDEDGE_POSITION,46,,,,
A_BRITO_RCI,REDEDGE_POSITION,47,,,,
A_BRITO_RCI,REDEDGE_POSITION,48,,,,
A_BRITO_RCI,REDEDGE_POSITION,49,,,,
A_BRITO_RCI,REDEDGE_POSITION,50,,,,
A_BRITO_RCI,REDEDGE_POSITION,51,,,,
A_BRITO_RCI,REDEDGE_POSITION,52,,,,
A_BRITO_RCI,MCARI,1,0.0128,0.0128,0.0128,
A_BRITO_RCI,MCARI,2,0.0135,0.0135,0.0135,0.0118
A_BRITO_RCI,MCARI,3,0.0125,0.0117,0.0133,0.0119
A_BRITO_RCI,MCARI,4,0.0108,0.0108,0.0108,0.0141
A_BRITO_RCI,MCARI,5,0.0121,0.0114,0.0128,0.0121
A_BRITO_RCI,MCARI,6,0.0126,0.0109,0.0143,0.0133
A_BRITO_RCI,MCARI,7,0.0109,0.0102,0.0117,0.0175
A_BRITO_RCI,MCARI,8,0.0092,0.0092,0.0092,0.0130
A_BRITO_RCI,MCARI,9,0.0103,0.0092,0.0115,0.0103
A_BRITO_RCI,MCARI,10,0.0093,0.0086,0.0100,0.0130
A_BRITO_RCI,MCARI,11,0.0082,0.0077,0.0087,0.0114
A_BRITO_RCI,MCARI,12,0.0077,0.0075,0.0078,0.0096
A_BRITO_RCI,MCARI,13,0.0058,0.0058,0.0058,0.0099
A_BRITO_RCI,MCARI,14,0.0099,0.0088,0.0110,0.0136
A_BRITO_RCI,MCARI,15,0.0142,0.0142,0.0142,0.0118
A_BRITO_RCI,MCARI,16,0.0089,0.0089,0.0089,0.0048
A_BRITO_RCI,MCARI,17,0.0102,0.0089,0.0116,0.0159
A_BRITO_RCI,MCARI,18,0.0092,0.0092,0.0092,0.0130
A_BRITO_RCI,MCARI,19,0.0091,0.0091,0.0091,0.0115
A_BRITO_RCI,MCARI,20,0.0084,0.0071,0.0097,0.0104
A_BRITO_RCI,MCARI,21,,,,0.0105
A_BRITO_RCI,MCARI,22,0.0137,0.0125,0.0149,
A_BRITO_RCI,MCARI,23,,,,0.0073
A_BRITO_RCI,MCARI,24,0.0101,0.0101,0.0101,0.0191
A_BRITO_RCI,MCARI,25,0.0135,0.0135,0.0135,
A_BRITO_RCI,MCARI,26,0.0125,0.0124,0.0126,
A_BRITO_RCI,MCARI,27,0.0153,0.0140,0.0166,
A_BRITO_RCI,MCARI,28,0.0128,0.0125,0.0130,
A_BRITO_RCI,MCARI,29,0.0142,0.0128,0.0156,
A_BRITO_RCI,MCARI,30,0.0058,0.0058,0.0058,
A_BRITO_RCI,MCARI,31,,,,
A_BRITO_RCI,MCARI,32,0.0137,0.0136,0.0139,
A_BRITO_RCI,MCARI,33,,,,
A_BRITO_RCI,MCARI,34,0.0152,0.0152,0.0152,
A_BRITO_RCI,MCARI,35,0.0240,0.0240,0.0240,
A_BRITO_RCI,MCARI,36,0.0143,0.0132,0.0153,
