predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
A_BRITO_RPA,GNDVI,40,0.5997,0.5997,0.5997,
A_BRITO_RPA,GNDVI,41,0.6242,0.6242,0.6242,
A_BRITO_RPA,GNDVI,42,,,,
A_BRITO_RPA,GNDVI,43,0.6093,0.5987,0.6200,
A_BRITO_RPA,GNDVI,44,0.6064,0.6012,0.6115,
A_BRITO_RPA,GNDVI,45,0.5846,0.5846,0.5846,
A_BRITO_RPA,GNDVI,46,0.6074,0.5872,0.6276,
A_BRITO_RPA,GNDVI,47,0.6186,0.6055,0.6317,
A_BRITO_RPA,GNDVI,48,0.6120,0.6120,0.6120,
A_BRITO_RPA,GNDVI,49,0.6302,0.6196,0.6408,
A_BRITO_RPA,GNDVI,50,0.6360,0.6241,0.6479,
A_BRITO_RPA,GNDVI,51,0.6294,0.6186,0.6402,
A_BRITO_RPA,GNDVI,52,0.6347,0.6204,0.6490,
A_BRITO_RPA,MSAVI,1,0.3753,0.3753,0.3753,
A_BRITO_RPA,MSAVI,2,0.3597,0.3597,0.3597,0.4358
A_BRITO_RPA,MSAVI,3,0.3641,0.3517,0.3766,0.4363
A_BRITO_RPA,MSAVI,4,0.3228,0.3228,0.3228,0.4220
A_BRITO_RPA,MSAVI,5,0.3525,0.3415,0.3635,0.4325
A_BRITO_RPA,MSAVI,6,0.3493,0.3324,0.3662,0.4467
A_BRITO_RPA,MSAVI,7,0.3489,0.3332,0.3645,0.4451
A_BRITO_RPA,MSAVI,8,0.3828,0.3828,0.3828,0.4335
A_BRITO_RPA,MSAVI,9,0.3430,0.3315,0.3545,0.4112
A_BRITO_RPA,MSAVI,10,0.3577,0.3483,0.3672,0.4022
A_BRITO_RPA,MSAVI,11,0.3183,0.3083,0.3283,0.4038
A_BRITO_RPA,MSAVI,12,0.3464,0.3383,0.3544,0.4180
A_BRITO_RPA,MSAVI,13,0.3124,0.3124,0.3124,0.4310
A_BRITO_RPA,MSAVI,14,0.3776,0.3613,0.3940,0.4270
A_BRITO_RPA,MSAVI,15,0.3937,0.3937,0.3937,0.4396
A_BRITO_RPA,MSAVI,16,0.3545,0.3545,0.3545,0.3793
A_BRITO_RPA,MSAVI,17,0.3671,0.3555,0.3788,0.4303
