predio,band,month,historical_median,historical_p25,historical_p75,value_2026
E_SAZO,FAPAR,10,0.0366,0.0128,0.0424,
E_SAZO,FAPAR,11,0.0638,0.0608,0.0690,
E_SAZO,FAPAR,12,0.0739,0.0736,0.0746,
E_SAZO,FCOVER,1,0.0649,0.0584,0.0673,0.0690
E_SAZO,FCOVER,2,0.0591,0.0566,0.0606,0.0615
E_SAZO,FCOVER,3,0.0543,0.0519,0.0557,0.0561
E_SAZO,FCOVER,4,0.0525,0.0484,0.0561,0.0507
E_SAZO,FCOVER,5,0.0443,0.0354,0.0443,0.0254
E_SAZO,FCOVER,6,0.0095,0.0086,0.0143,
E_SAZO,FCOVER,7,0.0066,0.0061,0.0069,
E_SAZO,FCOVER,8,0.0089,0.0068,0.0095,
E_SAZO,FCOVER,9,0.0054,0.0053,0.0059,
E_SAZO,FCOVER,10,0.0275,0.0087,0.0323,
E_SAZO,FCOVER,11,0.0558,0.0525,0.0625,
E_SAZO,FCOVER,12,0.0687,0.0673,0.0694,
E_SAZO,PSRI,1,0.0050,0.0034,0.0054,0.0035
E_SAZO,PSRI,2,0.0056,0.0051,0.0061,0.0057
E_SAZO,PSRI,3,0.0067,0.0060,0.0074,0.0067
E_SAZO,PSRI,4,0.0079,0.0066,0.0091,0.0095
E_SAZO,PSRI,5,0.0157,0.0138,0.0220,0.0319
E_SAZO,PSRI,6,0.0416,0.0369,0.0452,
E_SAZO,PSRI,7,0.0387,0.0353,0.0450,
E_SAZO,PSRI,8,0.0323,0.0303,0.0356,
E_SAZO,PSRI,9,0.0381,0.0376,0.0388,
E_SAZO,PSRI,10,0.0186,0.0144,0.0321,
E_SAZO,PSRI,11,0.0059,0.0049,0.0077,
E_SAZO,PSRI,12,0.0036,0.0035,0.0040,
E_SAZO,CLEAR_PIXEL_COUNT,1,1.0000,1.0000,2.0000,1.0000
E_SAZO,CLEAR_PIXEL_COUNT,2,1.0000,1.0000,1.0000,2.0000
E_SAZO,CLEAR_PIXEL_COUNT,3,1.0000,1.0000,2.0000,1.5000
E_SAZO,CLEAR_PIXEL_COUNT,4,1.5000,0.7500,2.0000,1.0000
E_SAZO,CLEAR_PIXEL_COUNT,5,0.0000,0.0000,0.7500,1.0000
E_SAZO,CLEAR_PIXEL_COUNT,6,1.0000,0.0000,1.0000,
E_SAZO,CLEAR_PIXEL_COUNT,7,1.0000,1.0000,2.0000,
E_SAZO,CLEAR_PIXEL_COUNT,8,1.0000,0.0000,1.0000,
E_SAZO,CLEAR_PIXEL_COUNT,9,1.0000,1.0000,2.0000,
E_SAZO,CLEAR_PIXEL_COUNT,10,1.0000,1.0000,1.0000,
E_SAZO,CLEAR_PIXEL_COUNT,11,1.5000,1.0000,2.0000,
E_SAZO,CLEAR_PIXEL_COUNT,12,2.0000,1.0000,2.0000,
