predio,band,month,historical_median,historical_p25,historical_p75,value_2026
V_FERNANDEZ,NDCI,3,0.0230,0.0216,0.0240,0.0317
V_FERNANDEZ,NDCI,4,0.0218,0.0193,0.0249,0.0293
V_FERNANDEZ,NDCI,5,0.0208,0.0192,0.0230,0.0179
V_FERNANDEZ,NDCI,6,0.0154,0.0141,0.0156,
V_FERNANDEZ,NDCI,7,0.0134,0.0127,0.0153,
V_FERNANDEZ,NDCI,8,0.0195,0.0190,0.0226,
V_FERNANDEZ,NDCI,9,0.0170,0.0102,0.0275,
V_FERNANDEZ,NDCI,10,0.0125,0.0114,0.0146,
V_FERNANDEZ,NDCI,11,0.0220,0.0197,0.0240,
V_FERNANDEZ,NDCI,12,0.0316,0.0264,0.0363,
V_FERNANDEZ,PSSRB1,1,0.4864,0.4799,0.5138,0.8833
V_FERNANDEZ,PSSRB1,2,0.4336,0.3801,0.4914,0.7465
V_FERNANDEZ,PSSRB1,3,0.3518,0.3296,0.3727,0.5406
V_FERNANDEZ,PSSRB1,4,0.3405,0.3153,0.3901,0.4104
V_FERNANDEZ,PSSRB1,5,0.2873,0.2583,0.3009,0.2364
V_FERNANDEZ,PSSRB1,6,0.2112,0.2088,0.2157,
V_FERNANDEZ,PSSRB1,7,0.2055,0.1947,0.2214,
V_FERNANDEZ,PSSRB1,8,0.2450,0.2346,0.3609,
V_FERNANDEZ,PSSRB1,9,0.2627,0.1794,0.5695,
V_FERNANDEZ,PSSRB1,10,0.2230,0.1920,0.2265,
V_FERNANDEZ,PSSRB1,11,0.3385,0.3121,0.3723,
V_FERNANDEZ,PSSRB1,12,0.5732,0.4407,0.6710,
V_FERNANDEZ,SIPI1,1,0.1139,0.1136,0.1176,0.1050
V_FERNANDEZ,SIPI1,2,0.1165,0.1137,0.1234,0.1101
V_FERNANDEZ,SIPI1,3,0.1221,0.1202,0.1244,0.1148
V_FERNANDEZ,SIPI1,4,0.1389,0.1242,0.1456,0.1199
V_FERNANDEZ,SIPI1,5,0.1361,0.1342,0.1456,0.1584
V_FERNANDEZ,SIPI1,6,0.1723,0.1642,0.1726,
V_FERNANDEZ,SIPI1,7,0.1591,0.1484,0.1704,
V_FERNANDEZ,SIPI1,8,0.1418,0.1231,0.1527,
V_FERNANDEZ,SIPI1,9,0.1545,0.1293,0.1798,
V_FERNANDEZ,SIPI1,10,0.1771,0.1587,0.1956,
V_FERNANDEZ,SIPI1,11,0.1211,0.1154,0.1305,
V_FERNANDEZ,SIPI1,12,0.1112,0.1076,0.1132,
V_FERNANDEZ,LAI,1,0.1363,0.1314,0.1384,0.1961
V_FERNANDEZ,LAI,2,0.1265,0.1038,0.1366,0.1697
V_FERNANDEZ,LAI,3,0.0986,0.0936,0.1030,0.1408
V_FERNANDEZ,LAI,4,0.0774,0.0761,0.0962,0.1064
V_FERNANDEZ,LAI,5,0.0609,0.0557,0.0740,0.0566
V_FERNANDEZ,LAI,6,0.0181,0.0168,0.0245,
V_FERNANDEZ,LAI,7,0.0201,0.0174,0.0316,
V_FERNANDEZ,LAI,8,0.0429,0.0388,0.0669,
V_FERNANDEZ,LAI,9,0.0500,0.0187,0.1285,
V_FERNANDEZ,LAI,10,0.0487,0.0354,0.0520,
V_FERNANDEZ,LAI,11,0.0923,0.0841,0.1008,
V_FERNANDEZ,LAI,12,0.1468,0.1274,0.1704,
V_FERNANDEZ,LEAF_CHL,1,6.4423,6.2720,6.6963,10.4951
V_FERNANDEZ,LEAF_CHL,2,5.6418,4.6760,6.6391,8.6262
V_FERNANDEZ,LEAF_CHL,3,4.4039,3.9879,4.5483,6.7403
V_FERNANDEZ,LEAF_CHL,4,3.9360,3.6432,4.4007,4.4232
