predio,band,month,historical_median,historical_p25,historical_p75,value_2026
A_BRITO_RPA,LEAF_CHL,11,53.6715,50.0096,56.7849,
A_BRITO_RPA,LEAF_CHL,12,67.1853,58.4200,85.9559,
A_BRITO_RPA,CANOPY_CHL,1,57.3956,54.2043,64.5007,89.0763
A_BRITO_RPA,CANOPY_CHL,2,53.2510,46.3468,60.3706,104.7680
A_BRITO_RPA,CANOPY_CHL,3,47.1386,44.5163,55.6533,109.3822
A_BRITO_RPA,CANOPY_CHL,4,56.8989,54.3998,63.8645,129.0546
A_BRITO_RPA,CANOPY_CHL,5,72.9415,66.8569,93.8299,143.7629
A_BRITO_RPA,CANOPY_CHL,6,76.9583,64.6460,98.4642,
A_BRITO_RPA,CANOPY_CHL,7,70.3060,57.0071,82.9773,
A_BRITO_RPA,CANOPY_CHL,8,70.2912,62.6550,79.0417,
A_BRITO_RPA,CANOPY_CHL,9,73.3201,68.7357,77.1793,
A_BRITO_RPA,CANOPY_CHL,10,70.0354,57.7258,71.8587,
A_BRITO_RPA,CANOPY_CHL,11,61.7056,56.2401,69.0236,
A_BRITO_RPA,CANOPY_CHL,12,67.3278,65.3040,71.3391,
A_BRITO_RPA,FAPAR,1,0.4467,0.4133,0.4722,0.5591
A_BRITO_RPA,FAPAR,2,0.4445,0.4024,0.4842,0.5706
A_BRITO_RPA,FAPAR,3,0.4319,0.4243,0.4644,0.5755
A_BRITO_RPA,FAPAR,4,0.5022,0.4646,0.5484,0.6075
A_BRITO_RPA,FAPAR,5,0.5329,0.5021,0.5787,0.6189
A_BRITO_RPA,FAPAR,6,0.5443,0.5231,0.5777,
A_BRITO_RPA,FAPAR,7,0.5145,0.4902,0.5590,
A_BRITO_RPA,FAPAR,8,0.5132,0.4802,0.5560,
A_BRITO_RPA,FAPAR,9,0.5001,0.4677,0.5242,
A_BRITO_RPA,FAPAR,10,0.4594,0.4150,0.4765,
A_BRITO_RPA,FAPAR,11,0.4623,0.4224,0.4965,
A_BRITO_RPA,FAPAR,12,0.4972,0.4548,0.5400,
A_BRITO_RPA,FCOVER,1,0.3569,0.3311,0.3803,0.4557
A_BRITO_RPA,FCOVER,2,0.3452,0.3133,0.3801,0.4489
A_BRITO_RPA,FCOVER,3,0.3292,0.3200,0.3524,0.4391
A_BRITO_RPA,FCOVER,4,0.3775,0.3473,0.4112,0.4646
A_BRITO_RPA,FCOVER,5,0.3978,0.3797,0.4213,0.4658
A_BRITO_RPA,FCOVER,6,0.4064,0.3880,0.4307,
A_BRITO_RPA,FCOVER,7,0.4026,0.3688,0.4215,
A_BRITO_RPA,FCOVER,8,0.4017,0.3738,0.4327,
A_BRITO_RPA,FCOVER,9,0.4004,0.3691,0.4122,
A_BRITO_RPA,FCOVER,10,0.3682,0.3308,0.3808,
A_BRITO_RPA,FCOVER,11,0.3865,0.3450,0.4240,
A_BRITO_RPA,FCOVER,12,0.4111,0.3741,0.4477,
A_BRITO_RPA,PSRI,1,0.2253,0.2216,0.2369,0.1622
A_BRITO_RPA,PSRI,2,0.2396,0.2185,0.2546,0.1815
A_BRITO_RPA,PSRI,3,0.2203,0.2126,0.2457,0.1738
A_BRITO_RPA,PSRI,4,0.2127,0.1998,0.2338,0.1497
A_BRITO_RPA,PSRI,5,0.1910,0.1621,0.2067,0.1181
A_BRITO_RPA,PSRI,6,0.1356,0.1230,0.1539,
A_BRITO_RPA,PSRI,7,0.1629,0.1497,0.1955,
A_BRITO_RPA,PSRI,8,0.1889,0.1665,0.2087,
A_BRITO_RPA,PSRI,9,0.1907,0.1762,0.2034,
A_BRITO_RPA,PSRI,10,0.2049,0.2034,0.2192,
A_BRITO_RPA,PSRI,11,0.2007,0.1795,0.2196,
A_BRITO_RPA,PSRI,12,0.1942,0.1736,0.2150,
A_BRITO_RPA,CLEAR_PIXEL_COUNT,1,1.0000,0.0000,1.0000,1.0000
A_BRITO_RPA,CLEAR_PIXEL_COUNT,2,1.0000,1.0000,2.0000,2.0000
A_BRITO_RPA,CLEAR_PIXEL_COUNT,3,1.0000,0.7687,2.0346,1.5000
A_BRITO_RPA,CLEAR_PIXEL_COUNT,4,1.0000,0.7500,2.0000,1.0000
A_BRITO_RPA,CLEAR_PIXEL_COUNT,5,0.6442,0.0000,1.0000,1.0000
A_BRITO_RPA,CLEAR_PIXEL_COUNT,6,0.5000,0.0000,1.0000,
A_BRITO_RPA,CLEAR_PIXEL_COUNT,7,1.0000,1.0000,2.0000,
A_BRITO_RPA,CLEAR_PIXEL_COUNT,8,0.0000,0.0000,1.0000,
A_BRITO_RPA,CLEAR_PIXEL_COUNT,9,1.0000,1.0000,1.2500,
A_BRITO_RPA,CLEAR_PIXEL_COUNT,10,1.0000,0.0000,1.0000,
A_BRITO_RPA,CLEAR_PIXEL_COUNT,11,1.0000,0.7022,1.0000,
A_BRITO_RPA,CLEAR_PIXEL_COUNT,12,1.5000,1.0000,2.0000,
